"crimeTypes...1.","anti_social_behaviour","bicycle_theft","burglary","criminal_damage_and_arson","drugs","other_crime","other_theft","possession_of_weapons","public_order","robbery","shoplifting","theft_from_the_person","vehicle_crime","violence_and_sexual_offences","model.unit.classif"
"Camden 027B",1.55846832827915,3.33241545944913,2.65496002915194,1.11288390536619,0.115039196290377,0.0851288681086635,1.250503753429,0.544321600773178,1.30888029934226,1.02726034878803,-0.0057445398546,1.23514400708969,3.117210444964,0.9341106683498,5
"Southwark 002C",0.500945239848298,3.98824529680479,1.63880086836228,0.272837106783726,0.617729568312286,0.247412667402076,2.76029364623007,-0.421298355258206,0.985851784546466,0.759247704775486,0.743759351473356,1.47494866249215,1.58198241956893,0.295979578469973,5
"Tower Hamlets 025C",3.57117356109917,0.184432240141968,-0.855407980848716,-0.00717849274376167,-0.0525242610502597,0.00398696846195702,-0.128810469623828,1.50994155680456,0.339794754954885,0.223222416750397,-0.219888508805445,0.00186292216276915,-0.611200473852591,0.57959339619434,8
"Islington 023E",0.569172535876095,2.28308771968008,0.530263602046282,1.01954537219036,0.617729568312286,0.16627076775537,0.393092209369133,-0.421298355258206,0.339794754954885,1.29527299280057,-0.219888508805445,2.81100317116299,0.192966587068634,0.555958911383976,8
"Barking and Dagenham 001A",0.228036055737109,-0.471397597213691,0.345507390993615,2.13960777030031,1.03663821166388,0.409696466695489,0.18805901405047,0.0615116227574857,1.06660891324541,-0.446809193280963,-0.219888508805445,-0.100910501581141,0.485390972858171,1.76131763671254,8
"Barking and Dagenham 001B",-0.539521024575609,-0.471397597213691,-0.855407980848716,-0.380532625447079,-0.303869447061214,-0.158296830831456,-0.29656490215728,0.0615116227574857,-0.548533660733539,-0.312802871274691,-0.2466565049243,-0.237941733239689,-0.464988280957823,-0.105806663306215,3
"Barking and Dagenham 001C",0.0745246396745656,-0.209065662271427,0.0683730744146156,0.179498573607897,0.115039196290377,-0.0771549311847494,-0.29656490215728,0.0615116227574857,-0.548533660733539,-0.446809193280963,-0.2466565049243,-0.203683925325052,-0.172563895168286,-0.0821721784958509,12
"Barking and Dagenham 001D",-0.0448731283740795,-0.471397597213691,-0.116383136638051,-0.567209691798737,0.198820924960695,-0.0771549311847494,-0.259286139372068,0.544321600773178,-0.387019403335644,-0.178796549268419,-0.0057445398546,-0.203683925325052,0.924027551542475,0.106903699987061,16
"Barking and Dagenham 002A",-0.488350552554761,0.184432240141968,-0.39351745321705,-0.100517025919591,-0.387651175731533,-0.0771549311847494,-0.277925520764674,0.544321600773178,-0.629290789432487,-0.312802871274691,-0.2466565049243,-0.135168309495778,0.0467543941738659,-0.294882541789127,3
"Barking and Dagenham 002B",-0.437180080533913,-0.340231629742559,0.992154129677948,-0.00717849274376167,0.282602653631013,-0.158296830831456,-0.054252944053405,-0.421298355258206,-0.0639908885398536,0.625241382769213,0.0477914523831112,-0.0666526936665045,0.192966587068634,0.177807154418153,16
"Barking and Dagenham 002C",-0.539521024575609,-0.471397597213691,-0.208761242164384,-0.847225291326225,-0.387651175731533,-0.158296830831456,-0.29656490215728,-0.421298355258206,-0.467776532034592,-0.580815515287235,-0.219888508805445,-0.135168309495778,-0.538094377405207,-0.578496359513494,3
"Barking and Dagenham 002D",0.040410991660667,-0.471397597213691,1.54642276283595,1.11288390536619,-0.220087718390896,-0.0771549311847494,0.132140869872653,0.0615116227574857,-0.144748017238801,-0.446809193280963,0.128095440739678,-0.100910501581141,0.777815358647707,0.863207213918708,8
"Barking and Dagenham 002E",0.671513479917791,0.0532662726708364,0.345507390993615,0.552852706311214,-0.136305989720578,0.00398696846195702,-0.203367995194251,-0.421298355258206,0.259037626255937,-0.312802871274691,-0.219888508805445,-0.169426117410415,0.339178779963402,-0.0349032088751229,12
"Barking and Dagenham 002F",0.108638287688464,-0.340231629742559,-0.0240050311117176,1.57957657124534,0.282602653631013,-0.0771549311847494,-0.110171088231222,0.0615116227574857,-0.0639908885398536,0.491235060762941,0.101327444620822,-0.169426117410415,0.11986049062125,0.768669274677252,8
"Barking and Dagenham 003A",0.603286183889994,-0.471397597213691,0.0683730744146156,-0.287194092271249,1.1204199403342,-0.158296830831456,-0.0915317068386166,-0.421298355258206,-0.467776532034592,0.625241382769213,-0.219888508805445,-0.135168309495778,-0.245669991615671,-0.105806663306215,12
"Barking and Dagenham 003B",-0.693032440638153,-0.471397597213691,-0.301139347690717,-0.753886758150396,-0.387651175731533,-0.0771549311847494,-0.315204283549886,-0.421298355258206,-0.548533660733539,-0.446809193280963,-0.2466565049243,-0.237941733239689,-0.464988280957823,-0.365785996220219,3
"Barking and Dagenham 003C",-0.539521024575609,-0.209065662271427,-0.39351745321705,-0.753886758150396,0.0312574676200586,0.0851288681086635,-0.29656490215728,-0.421298355258206,-0.548533660733539,-0.312802871274691,-0.166352516567733,-0.203683925325052,-0.538094377405207,-0.602130844323858,3
"Barking and Dagenham 003D",-0.710089264645102,-0.340231629742559,-0.855407980848716,-0.567209691798737,0.282602653631013,-0.158296830831456,-0.389761809120309,-0.421298355258206,-0.306262274636696,-0.580815515287235,-0.2466565049243,-0.237941733239689,-0.611200473852591,-0.602130844323858,3
"Barking and Dagenham 004A",-0.76125973666595,-0.340231629742559,-0.763029875322383,0.179498573607897,-0.555214633072169,0.00398696846195702,-0.277925520764674,0.0615116227574857,-0.144748017238801,-0.312802871274691,-0.2466565049243,-0.237941733239689,-0.172563895168286,-0.389420481030583,3
"Barking and Dagenham 004B",-0.232498192450522,-0.340231629742559,0.253129285467282,0.179498573607897,-0.387651175731533,0.16627076775537,-0.277925520764674,-0.421298355258206,-0.306262274636696,-0.312802871274691,-0.2466565049243,-0.237941733239689,0.192966587068634,-0.0112687240647589,16
"Barking and Dagenham 004C",0.245092879744059,-0.209065662271427,-0.116383136638051,0.179498573607897,-0.220087718390896,-0.0771549311847494,-0.147449851016434,1.02713157878887,0.0167662401590941,-0.0447902272621468,-0.193120512686589,-0.169426117410415,-0.318776088063055,0.319614063280337,12
"Barking and Dagenham 004D",0.0915814636815149,-0.471397597213691,-0.67065176979605,0.739529772662873,-0.387651175731533,0.00398696846195702,-0.184728613801645,-0.421298355258206,-0.306262274636696,0.223222416750397,-0.219888508805445,-0.203683925325052,-0.318776088063055,0.201441639228517,12
"Barking and Dagenham 004E",-0.147214072415775,-0.0778996948002954,1.73117897388861,0.646191239487043,0.0312574676200586,0.00398696846195702,0.243977158228287,0.0615116227574857,0.420551883653832,0.491235060762941,0.101327444620822,0.00186292216276915,0.339178779963402,0.106903699987061,8
"Barking and Dagenham 006A",0.0574678156676163,-0.471397597213691,-0.763029875322383,1.85959217077282,-0.0525242610502597,-0.0771549311847494,-0.240646757979463,0.0615116227574857,-0.0639908885398536,-0.446809193280963,-0.2466565049243,-0.203683925325052,-0.464988280957823,0.083269215176697,12
